index_name,station_id,station_name,metric,signal,noise_sd,signal_to_noise,expected_direction,emerged,snr_threshold
warm_days,40785,Kashan,0.50,12.83803115261584,3.589845168113581,3.5762074828876442,True,True,2.0
warm_days,40785,Kashan,0.90,19.40442838950985,9.235172366736316,2.101144149664347,True,True,2.0
warm_days,40785,Kashan,Delta1,11.809279839004123,9.34480175665126,1.2637271658115963,True,False,2.0
warm_days,40787,Daran,0.10,5.319626350977201,5.730938215188876,0.9282295762460738,True,False,2.0
warm_days,40787,Daran,0.50,11.65261311597434,4.894030632877849,2.380984916132866,True,True,2.0
warm_days,40787,Daran,0.90,22.312285305635047,13.05477688281116,1.7091280460727734,True,False,2.0
warm_days,40787,Daran,Delta1,16.992658954657845,13.26008255217858,1.2814896806103229,True,False,2.0
warm_days,40789,Khur-Va-Biabanak,0.10,7.41968766185612,4.68523691902318,1.5836312634971388,True,False,2.0
warm_days,40789,Khur-Va-Biabanak,0.50,8.995572080461185,3.8346301626933457,2.345877359432996,True,True,2.0
warm_days,40789,Khur-Va-Biabanak,0.90,16.484063903517885,10.577303417666698,1.558437273907208,True,False,2.0
warm_days,40789,Khur-Va-Biabanak,Delta1,9.064376241661764,10.066994467926383,0.900405406056497,True,False,2.0
warm_days,40790,Robat-E-Poshtebadam,0.10,3.4246746099011904,5.78379224596128,0.5921157718437381,True,False,2.0
warm_days,40790,Robat-E-Poshtebadam,0.50,6.182694181487396,4.3684389926733145,1.4153097231887468,True,False,2.0
